sentence_id	sentence	sentence_domain	source	is_used	clips_count
003c394bf291c2045fd4df0685167b05b2622e4b5af5ad5a85abd8928c3be6b2	Αυτό είναι δικό μου βασίλειο.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0048c9a796ccb22b2feabced5f8920b17605e843637c10e8299bb563af4728f8	Πήδηξα χάμω κι έτρεξα στο τελευταίο χώρισμα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
00af280d1d52dd2e732d2a949315162f69ddd5a105610a43f7ca7b6fe0c4782e	Θ' αργήσει η σούπα σου;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
00ba51096f1a88fffb17047214e3c1266f4ea7aeafeb920d2703568dc2daf6a5	Με ορμή έσκαβε τον τοίχο, δε σταματούσε πια στιγμή.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
01092c1801fe098513fcadfea67bd6078b6849f0933ed4e47c43c1a2b5023041	Τον σταμάτησα και τον ρώτησα τι κάνουν οι δικοί μου		sentence-collector	1	2
010bc3d4731637a5b5fe5aeff3c304883c3efae384c93e0e6ffbe8974c1e4279	Ήταν πάρα πολύ γέρος, αποκρίθηκε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
01260d4ce1fea60a5af38027b3e1c3dd13533e9f7081c5d8c6f30b13ad79e198	είπα αηδιασμένος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
01274d502c4d095433c1b0027e21ab22a73199a359aeebdf9f84cff50bbfa750	Και πολέμησες, Βασίλη;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
01344cb3cd2a67dc9c9c4b0e176770df7048a93f802773b9f1eb430ee3c0fd5a	Μα δεν είχα πια όρεξη ν' ανοίξω το στόμα μου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0135b12bab19748d7df3d40a2d50d0f1c56d056c4a78fe24bc017d0446199c6f	Τι παλιότοπος είναι τούτος!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
01388a66a8254504fe8fb6201a135690730f632b9dd7aa80e1bbb89eff565c4b	Πολλοί οι επιβάτες, και με όλους ήμουν φίλος		sentence-collector	1	2
014e78038a64bf1a063983c3be33460a1c4e0d38e31f74d6f143591540d02f56	Σώπασε ο Βασίλης, και τ' αγόρια έμειναν ακίνητα και άφωνα		sentence-collector	1	2
01670747f387fee070476014952330a7ada8ff3eb9f584d702e8e897f32bf68e	Δεν είμαστε μαζί στο Γυμνάσιο.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/	1	2
01727a6224d76dfd9b24817eba8d8197ba19c3e4c9d7e800f71c229c1a0329b9	Κι εκείνος τα έπαιζε στα δάχτυλα του, σα να γεννήθηκε με τέτοιους στοχασμούς.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
019a65f88c7ed1d7ac615b266baa97432f089b10c753c6f8b8ee8aa6987100f9	Αυτός δεν είχε φυλάξει ποτέ σπίτι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
019b1d98642e7d883404f69138cec67b75386843102b6779c1239285927eeda5	Σαν τρελός άρχισα να τρέχω, χωρίς να ξέρω πού πηγαίνω		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
01e0e0d60d828800d0f5a693bd7eaad0ae5a977edbca7d09337265019424882d	Και ντράπηκα να τον κοιτάξω στα μάτια		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
02150675d2b2d43b365d9dc4d9ccac8fb7cce4e6cff7a2b7a105634969fa48e2	έκανε απελπισμένη η Ντέιζη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0257a1008fc53442bfe79755b6d5bca070a3829db6026357bd69464805982f28	Η αδυναμία του με τρόμαξε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0258848ed093e60d3be37a8357eb9a5e97d771a83d54a60e808536e795829252	είναι γνωστοί στους περισσότερους από εμάς.		https://www.openbook.gr/oi-mythoi-mesa-mas/	1	2
0260703b72b3e2bb263f0a510b592f5b3486c8d746e955324355da3f3e740e72	Δεν υπάρχει αμφιβολία		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
026ba07037ad77d8252ef3d95270f2c96836a8c905b02abafd954bae846b7981	Ώσπου άκουσα μια πόρτα που άνοιξε και μπήκε μέσα ο Χάρης ο αμαξάς		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
026eeab55e44b0639307e52d6cc0f6f0f280c3058d167c84c892d2ac0a6301ce	Με στενοχώρεσαν όλες αυτές οι σκέψεις, και είπα να φύγω		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
027b0d18fd58f3fb743b30cfeebb27bf4a8306e6158a9a85c058b6e2a6144bad	Ο γνωστός ανθρωπολόγος ΜακΡός		https://www.openbook.gr/oi-mythoi-mesa-mas/	1	2
029119d2543f0614909bd50a59a394aa58834fa05c408905d5ee6c05e6f3c71f	Και ήπιε πολύ νερό ο Κίτσος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
02c288166017436d9497d79432bcdb1825018636932e0f89b7b5c979dbcee454	Μάλιστα, κύριε Μήτσο.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
02e3fb19d32c00ac8d93f6c1f037d1db7d83ee6e83eb1b0078d39ef4362871cb	Να τώρα ο γιός σου που σηκώνει επανάσταση.		sentence-collector	1	2
02e86e2be4a9b98c90ecc3fb5f7a7ee66aea55cff9082482dc325901e8383821	Ο απείραχτος υπομονητικός Βασίλης!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0305e40085833472c1409fc0d73f95f214e70883dcf9215c2cd2854230265178	Τι δηλαδή;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
031800f43e9a0198c0cfc8d930c3eba620550fcd94683da4f40da1f3cd61c155	Ήταν τρομερά τα κακουργήματα των κομιτατζήδων.		sentence-collector	1	2
034c3f5f8670c40afc7f82ad8656496d3dabf938aafd4e7f360013cef6cca5b4	Μα πού να κοιμηθώ!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
03c99b1e38a28dbfc0ff8b4b37ecd4644500c1e9703a60691e2676764464656d	Εκείνες τις μέρες ήταν η Ντέιζη όλο γκρίνια και κακία		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04283ab42758100ff5f33093a6b15a434cccac541c6261576e525519a3d75bf8	Εγώ		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
045d927951c8dbd90c3e199045e783b4c7e574e69838dcf22cbc8bae886e34be	Άκουσε, Αμπρουζή, διέκοψε ο αφέντης ανυπόμονα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04614193275710d277be96a5e15b86f18e5014385f39bb2801b166d87d07cf83	Η πόρτα ήταν ανοιχτή, και η φωνή του Βασίλη ακούουνταν, ήσυχη, άχρωμη, μονότονη.		sentence-collector	1	2
046c73b43e6975ddca0d6d2789ad2ba805533186ef8e1bbae8122b6519c3dafc	αλλά πως οι μύθοι περιείχαν ψυχολογικές σημασίες και ήταν πάντα επίκαιροι		https://www.openbook.gr/oi-mythoi-mesa-mas/	1	2
0482251e1884edd5a1a11bea2d4cb1b3e77443625801494f43f017e3cb201507	Ω, Μάγκα!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
049344ae7f7e5396e35e24b7cc0c3ab70b2e3158b4b4b085f8ce9f2322d297a9	Οι δυο τους γρύλισαν και ρίχθηκαν απάνω μου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04a845e78ba5f35abb2be8b050563b07f6e2d0ba32323a5657fb1cfba34a33e8	Την πίτα την είχα καταβροχθίσει εγώ, χωρίς να συλλογιστώ τον πεινασμένο σύντροφο μου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04b5e9db9c33bee6bb0635e2e54376a3716cb9899a15bf9c7fe0e2f55bc2635b	Φέρε μου άλλο, γρήγορα, διέταξε ο Σωτήρης.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04b735ef3d1c2052ecd98edc081813826b50e4d5c5617df452b7788fe008f5bc	Πάντως δεν τις έφαγε ο Λουκάς!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04cefb5fc6c3cbdd5c71ce00743e0de31552476daa4a1533ad6d2ad331bb2d4a	Ναι, παιδί μου, ήταν ψέματα, είπε σοβαρά η Γιαγιά.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
04e20eae774aa0a27c01c878e2552c529dbc7b826fe651f2bfdf288dd0d28f4e	Πάμε, είπε ο αφέντης		sentence-collector	1	2
04f977c8e8a3f78891e7f68e712db8eb128fc9edbdbff12f99eeb363346ded13	Μα μου σφύριξε ο Λουκάς και τον ακολούθησα τρεχάτος.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
050f6baa4e57d0889d380ff85751e08710fceebfd67fe49491cfebcfcb78ed91	είπε διστακτικά η Εύα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
05181c2c6e38081ddcf48434b4bea195ce67522ab158e138d1662f21bd0021a3	Πήγαινε στον αφέντη σου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0518c012f756e362454b7e17498a6c4b9e5a5ba71ff8445c06919f20eda04e64	Σκυλιά τώρα και στα σαλόνια θα έχομε;		sentence-collector	1	2
0532680132b0651d48641b30bdb5e0e306b8678d90a9a3e1d1ce92fdeae10674	Άλλο τόσο κι εγώ		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0549cd3a2008388f5806ed9cef97e8b3d31c1c775ac39702a1ca3895ba5cef91	Ο καλόκαρδος Μπόμπης αποκρίθηκε για κείνην:		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
054e078800c7ad28867173419dd0001c7bf799b5ffbe09d5ad0beea6a6bc8242	Ο Λουκάς ήταν κατασυγκινημένος.		sentence-collector	1	2
055c1f267a057b47b34bcf14be5605c4f8bf549f1127b071101812d61ecfc24d	Όχι, σε άλλη ηρωική σελίδα της ζωής του		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
055f06d5080503d5bf690ff595f6fce4cdef3904a83275431659971fea09ed3b	Και δεν πήγε, για να μείνει με τον Αρχηγό του!		sentence-collector	1	2
05649ea2bb2504a10d7c64472b403dd36ef4f9944f5ca82e6e4e5d15db769b27	Έχει δίκιο ο θείος σου!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
056e23cd27371b149147f90f3190ff6c2f18ba344b6b4fc806346c59ec5f1bc4	Τίποτα δε μου έκανε αυτή που κάθουνταν στο πεζούλι του τοίχου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
056f73bd2f2ad8d860bfd78f43cc8b0d328949f9360e1c2700a84f5c8fde0179	Πατέρα, είπε με συγκίνηση		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
057ed0160565e2183c0b3639f0abd5dcffdfffdf661508095f95e42b6c53702e	Χάιδεψε το σγουρό κεφάλι του Λουκά και του είπε:		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
05c83097fc3b1be5920ce02159b4e71566c24eb31b5d047af58e08ea65059853	Ναι, Μητέρα!		sentence-collector	1	2
05e5ba8952de8be6c07c133a63019c3304f07b21b7ba352bcc5ca448aef8909f	Όλο το κοριτσάκι φρόντιζε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
05f74b0abacfa495298017f002ddbd424af1918f5fd78d4a60bc46f9e93062f4	Και σα φώναξαν και αποφώναξαν όλα τ' άλογα, ακούστηκε ένα βαθύ στέναγμα του Σωκράτη.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
061e4885bcb66148c3afdaaa2ed91223f6de9fe361ff6eeed0c9e510cfaff638	Όχι, μου αποκρίθηκε κείνος απέξω		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
066f8959e19361a8521e3173a8b8524d9ce3499e9496e9736b830018b637f92c	Αυτή δεν ταράχθηκε καθόλου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0679f57331e9e90f8621ed05e3dcc83c69392ea3326524c37bfed1a62da869cf	ρώτησε η Άννα απογοητεμένη.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
06bd7d09ee09eecf272db2f39c27a6b69f4a36fc580ecb9057fe640b905040c1	Και βρήκες να φας αυτό το καναρινάκι!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
06e2e82757473738cc5d64d73ea4d2c41a57e3afabf5061463b7566a436f3e06	Μα για ποιο λόγο ήταν θυμωμένη άραγε;		sentence-collector	1	2
06fb4daf5e9feb2c46df16c2fd05d58bd25d2733eef656bbf033544b05e2b474	Και πήγε το παιδί		sentence-collector	1	2
070c9df5b209791c06e54f48b0922b563ba33ccd4dd0c30b39c53991adc79333	Επήγασαν από απαράδεκτες υποχωρήσεις μπρος στη μπουρζουαζία.		https://www.marxists.org/ellinika/archive/pouliop/works/1930/12/10/Commarchgr.htm	1	2
071a720f1cc3bf78c64824488041bac2c0492f242a4dce068ada22eac528364a	Είναι περίεργος άνθρωπος αυτός ο Βασίλης, είπε συλλογισμένος ο αφέντης		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
072e75d1e639cfafb4962b24c81af0cf9f97f9208e8108a701426a976d7debce	Ήταν πολύ σκληρό και είχε γεύση γλυκούτσικη.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
07c2de3043297cc453b0a7db36f50594feb62f3436de36bba6d7887cdc67c06f	Να πας, με την ευχή μου, είπε συγκινημένος ο αφέντης		sentence-collector	1	2
07e3f5167b9f14bb0bbd5de84804179dc0d1160404abce20649e1545c4ada7b2	Εσύ δεν κλαις ποτέ;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
07f375047375ffd0eb70f5762cadda12d1c70c045e8a15196795e52baf0dda7c	Θα βρω άλλον τρόπο να ξεκόψω		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
07f825ae58ba027f64b7d3528d81a3863d11fb071956054e757c4b1b978831f1	Σκότωσε ποντίκια, πολλά ποντίκια, Πατέρα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
08043b29e90f9e61cafca6a445f3e0d63cd2c37409494486d310dae3c18c8319	Μα πήγα και στο σπίτι του Βασίλη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0805c748aa675fe087f17de52da1d5d57c2b5fcdf48f31d700c5eeb6cbbbbb46	Μα ο Ζέζας δεν άκουε από φρονιμάδα		sentence-collector	1	2
086fdc944fa791c3056510174cd7946ec8c5fc938f5f020828f9908ce8784430	Δεν πρόφθασε η Γιαγιά ν' αποκριθεί		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
08797b107a7f2e6a1a58b8b3d5dcb7e71e9d9e0fbccd27d265b98cf0071e6429	Και αυτή θα είναι η λύση, επεμβήκε και είπε ο αφέντης		sentence-collector	1	2
087b5c48846b03599b254cd26bcfef790c23cd3d22eb700c0353f590488340b0	Εκεί θα μου δώσουν φαγί, πιστεύω		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
08b08539a917baa060d9aa4ff882cee03d26d342f685171b116a37a9855101d8	Ήταν άγρια νύχτα, γεμάτη θλίψη και αγωνία		sentence-collector	1	2
08db0e5709256bb0678de965accf038313082f129a840ede2dc2e6f4d7db71b2	Και ύστερα του έφεραν κριθάρι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
09034f6f93a32b7e07feb7cfbd9d175a443a60c36533361abc25bea614cbf8fb	» είπε ο πρώτος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
096fd40c632cfb324fbf3ba03e292c3f59f0a311d5f580e2bcb470dc4a1c20e8	Δεν πείραξες εμένα, αλλά πείραξες τη Ντέιζη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0977be8163ba9d53ac9f07314b32cc223a365a1a695c4572dc2040ed3d507002	Και πάλι έσκυψα και κοίταξα το απλωμένο χαρτί.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
09cca25ed8763413672fd114fdd065d813231285cdc1512b8feb9dbec2ce6404	Λοιπόν δεν έπρεπε να το φάμε!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
09e201cc9621ff2b35c370ed8a48d718ee527d7d979114bb8b8a12032f7af423	Τον είδε και η Γιαγιά και τον τράβηξε κοντά της.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0a123aaf131604b73614593e7e61c8d0865bc2c6ca0bc001b0a87d36d25620b8	Εκεί ήταν και η αδελφή του καπετάν-Μανόλη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0a3874e53eb89b1ab5e57faf23aa6adf334458ae0df5fe2efacaaf78f32e9c1d	Εγώ φταίγω που άνοιξα το στόμα του με τη βία		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0a5d347af601575ca2dbd7af0004ca9fa2af49d47ba95ee243d769db83e2d5eb	Μα σου λέγω πως δεν είμαι ευγενής		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0a6c036186802fb1168f0ef34a6c9221e711f15977456cfa17abfb65a0d6b59d	Ρουθούνισα μια δυο φορές		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0a6d7dd0b65df4809d8e8cc0ad44f0bd255564788f5b9adbc0777b7d47c4dbc1	Δεν θυμούμαι πια πόση ώρα έμεινα έτσι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0a861154ad2c00c1d89199a2747ab713a342782358bde934d8794af23e37f913	Δες τι φοβισμένος που είναι!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0aab0fe87b9feeaa1a18de485554749a66930caf4a5c836b1e66563784172b0d	Έκτοτε άκουσα πολλές αδικίες στη ζωή μου.		sentence-collector	1	2
0ad4e3801bc31f613ad3d62a431a489794f268df49d38b02561f3779cb794e59	Πήγαινε μέσα στο πλοίο μαζί με τ' αφεντικά, μου ψιθύρισε ο Μπόμπης		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0ad7e2a432cb8eda094604e3791028a3197717c1f2e76d156d65e2c665377965	Μα καλύτερα να μην ήταν		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0adea5511e4cbd15c77e5885edb2f60502561e01610d353e1a84a5f44b532b46	Μα με πρόλαβε ο Μπόμπης:		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0b1afa4f859b10a67bd7c45551b58237451229f8a80f46508fdc5da13bdadd15	Περνούσε η ώρα και ο Λουκάς όλο έγραφε		sentence-collector	1	2
0b256436c04d1ed7696b1575c964d47f945999f79d06bfef4556fa5c9f57bc14	Βγήκα απ' το βαρέλι μου κι έτρεξα προς τον τοίχο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0b63cdc5adb2f4ad004e1b3584e8783feb2d08a802c3e8bbd2dbb2ce4045667d	Σίμωσα στον μπάγκο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0b73169b5b85998425da33fc973ac3af757d95f07a7d25e4f89958b887279169	Δε βάσταξε πολύ το πάλεμα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0bba77018e9111ca11950968a1b93123218ab588985b2106bf4d4633ed7ebd92	Σαν τον Περικλή λες και συ;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
0bdf7c7ad2da22b433844c07687e517571f3833f832c663822ac3c36d1448999	Ήταν η ιδιαίτερη πατρίδα του αφέντη μου		sentence-collector	1	2
0be38c1b5df3f75d933c73ced0f127356144c7ae18ff1e24444e647cb252aba5	Μίκης Ζέζας		sentence-collector	1	2
0cb62fcba50277b6b6c80c7659f160676d34bcb45f114f3708c74bb50c49f31b	Να πάγει κάτω ο Μάγκας για τιμωρία		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???	1	2
